Unnamed: 0,id,stateId,countyId,cityId,country,datePostedString,is_bankOwned,is_forAuction,event,time,price,pricePerSquareFoot,city,state,yearBuilt,streetAddress,zipcode,longitude,latitude,hasBadGeocode,description,currency,livingArea,livingAreaValue,lotAreaUnits,bathrooms,bedrooms,buildingArea,parking,garageSpaces,hasGarage,levels,pool,spa,isNewConstruction,hasPetsAllowed,homeType,county
31545,94063-2069930581,9,79588,20128,USA,2021-06-28,0,0,Listed for sale,1624838400000.0,1349111.0,690.0,Redwood City,CA,1952,126-128 Broadway St,94063.0,-122.19866943359376,37.48491668701172,0,Two 2 bedroom units with garages between and a side yard for rear unit. Several features recently upgraded and refurbished. Very close to the Redwood City Stanford Campus Vacant unit available to show.  All major kitchen appliances are in both units. Up and coming area.,USD,1954.0,1954.0,sqft,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,San Mateo County
31552,94063-82960451,9,79595,20128,USA,2021-05-29,0,0,Listed for sale,1622246400000.0,2168000.0,699.0,Redwood City,CA,1938,720 Elm St,94063.0,-122.22227478027344,37.4852409362793,0,Excellent investment opportunity great Location with great tenants located in a quiet street walk to Redwood City Down Town 3 units remodeled including new kitchen Bath double pane window Individual meter each unit has a private yard private secured separate storage room. Annual gross income over $100000. Redwood City has been destination for Silicon Valley Employers and Residents Google Oracle Stanford etc.,USD,3102.0,3102.0,sqft,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,San Mateo County
31553,94063-15567208,9,79596,20128,USA,2021-05-26,0,0,Listed for sale,1621987200000.0,1800000.0,766.0,Redwood City,CA,1963,565 Hampshire Ave,94063.0,-122.20791625976562,37.47810745239258,0,Renovated fourplex in Redwood City // Marketing Package & additional information available upon request.,USD,2350.0,2350.0,sqft,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,San Mateo County
31554,94063-15566997,9,79597,20128,USA,2021-04-30,0,0,Listed for sale,1619740800000.0,1699000.0,551.0,Redwood City,CA,2009,341 Dumbarton Ave,94063.0,-122.20965576171876,37.47497940063477,0,"""Charming duplex in Redwood City! Completely rebuilt from the ground up in 2009 is coming to the market. Each unit has 2 bedrooms 2.5 bathrooms with a bonus room granite counter tops and hardwood floors throughout. Theres a washer and dryer in unit parking spaces and balconies. It is located in a central neighborhood surrounded by many markets restaurants bus stops and only 5-10 minutes from the 101 and 280 freeways. The property is a great income generator it has been continuously occupied since 2009.""",USD,3086.0,3086.0,sqft,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,MULTI_FAMILY,San Mateo County
31556,94063-15563530,9,79600,20128,USA,2020-08-06,0,0,Listing removed,1611878400000.0,1895000.0,566.0,Redwood City,CA,1965,754 Whipple Ave,94063.0,-122.23786163330078,37.49247360229492,0,Marketing package available upon request.,USD,3350.0,3350.0,sqft,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0,MULTI_FAMILY,San Mateo County
31562,94085-19541841,9,79606,54626,USA,2021-07-02,0,0,Listed for sale,1625184000000.0,1598000.0,921.0,Sunnyvale,CA,1962,649 W Eden Ave,94085.0,-122.0170669555664,37.38987350463867,0,Incredible investment opportunity in the heart of Sunnyvale close to major commute routes amenities and with easy access to major tech employers. This nicely updated duplex sits on a rare oversized lot tucked away at the end of the street for added privacy. Each remodeled unit has two bedrooms one full bathroom a light-filled living room a wonderful eat-in kitchen and enjoys a private rear yard. Potential to rent out both sides for income in an upward trending market or live comfortably on one side and lease the other. The possibilities are endless! Lot size of approximately 11342 square feet.,USD,1736.0,1736.0,Acres,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Santa Clara County
31572,94085-153203274,9,79616,54626,USA,2021-04-10,0,0,Listed for sale,1623888000000.0,1899950.0,717.0,Sunnyvale,CA,1977,378 America Ave,94085.0,-122.01873016357422,37.38314437866211,0,Do not disturb occupants. One unit vacant and can be shown. See virtual tour and 3D tour for details. Do not walk on property do not disturb tenant. Sharp and ready to move in or re-rent at market price. Rented unit is similar floor-plan and good condition. New double pane windows on vacant side and Seller has reasonable estimate for second unit. New furnaces great condition and well maintained. Big living rooms dining areas nice kitchens granite counters etc. Separate and private backyards. Individual garages. Great location minutes from Central Expressway Fair Oaks Caltrain station Mountain View employment services shopping restaurants Apple Buildings Google LinkedIn etc.,USD,2651.0,2651.0,sqft,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,Santa Clara County
31715,92805-25126602,9,81277,16764,USA,2021-06-16,0,0,Listing removed,1624320000000.0,875000.0,496.0,Anaheim,CA,1958,325 E Wilhelmina St,92805.0,-117.91259002685548,33.84310913085937,0,"""AMAZING DUPLEX IN THE HEART OF ANAHEIM. TWO SEPARATE UNIT SIT ON A HUGE LOT OF 9052 SQ FT LIKE INDIVIDUAL HOME-SEPARATE BY A FENCE. ONE UNIT IS FACING WILHELMINA AND THE OTHER UNIT FACING OLIVE.  UNIT 1- IS A 2 BEDROOMS 1 BATH 2 CAR GARAGE WITH DIRECT ACCESS. UNIT 2 IS A 2 BEDROOMS AND 2 BATHS 2 CAR GARAGE-(ONE GARAGE IS DETACHED) WITH CENTRAL A/C.  EACH UNIT HAVE ITS OWN GAS ELECTRICAL  WATER METER. LANDLORD DOESNT HAVE TO PAY ANY UTILITIES GARDENER OR TRASH. THIS IS A GREAT OPPORTUNITY FOR AN INVESTMENT WITH A STEADY INCOME OR FOR YOURSELF TO LIVE IN ONE AND RENT ONE OUT OR SOMEONE WITH A LARGE FAMILY THAT LIKE TO STAY CLOSE TOGETHER.""",USD,1764.0,1764.0,sqft,0.0,0.0,1764.0,1,4.0,1,One,0,0,0,0,MULTI_FAMILY,Orange County
31743,91766-17531616,9,82190,0,USA,2021-07-07,0,0,Listed for sale,1625616000000.0,629900.0,371.0,Pomona,CA,1965,4216 Monte Verde Ave,91766.0,-117.71295928955078,34.04721450805664,0,Corner lot duplex on a nice decent neighborhood in good condition. Rental units with 2bdrm 1ba each unit newer windows good paint each unit has laundry room and window air conditioners and private backyards. Unit-B has big side backyard that has potential for more room addition. There are 2 car garages and spacious driveway facing Wesley St 1 car garage for each unit. There is still upside potential for the current rent and this duplex is a good investment in the longer term as a start-up investment or can be a good addition for your rental portfolio. Please note it is DRIVE-BY SHOW ONLY for now interior inspection is subject to offer.,USD,1696.0,1696.0,sqft,0.0,0.0,1696.0,1,2.0,1,0,0,0,0,0,MULTI_FAMILY,San Bernardino County
31777,95616-2069647931,9,84017,51659,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,999999.0,388.0,Davis,CA,1979,2925 Lillard Dr,95616.0,-121.7158203125,38.54325866699219,0,This 2576 square foot multi family home has 2 bedrooms and 0.0 bathrooms. This home is located at 2925 Lillard Dr Davis CA 95616.,USD,2576.0,2576.0,sqft,0.0,2.0,0.0,1,0.0,0,0,0,0,0,0,MULTI_FAMILY,Yolo County
31791,95616-2070161477,9,84031,51659,USA,2021-06-16,0,0,Price change,1625788800000.0,799000.0,555.0,Davis,CA,1960,522 J St,95616.0,-121.73651123046876,38.5488510131836,0,This 1440 square foot multi family home has 2 bedrooms and 0.0 bathrooms. This home is located at 522 J St Davis CA 95616.,USD,1440.0,1440.0,sqft,0.0,2.0,0.0,1,0.0,0,0,0,0,0,0,MULTI_FAMILY,Yolo County
31825,94107-2076945921,9,84173,20330,USA,2021-07-07,0,0,Listed for sale,1625616000000.0,3750000.0,815.0,San Francisco,CA,1914,555 2nd St,94107.0,-122.3925552368164,37.78255462646485,0,"""Rare opportunity to acquire 3 units in San Franciscos desirable South Park neighborhood just steps from Oracle Park. The property consists of two 2-bedroom flats with abundant light hardwood floors and period details and a ground floor restaurant space with furniture fixtures and equipment in place. The property also includes billboard income through 2027. Neighbors include 21st Amendment Splunk Blue Bottle Rooh and more. Excellent access to public transportation. South Park was originally constructed in 1855. It was modeled after a square in London England as a housing development of seventeen mansions plus townhouses on a neighborhood park. It featured the first paved streets and sidewalks in San Francisco. 555 2nd Street provides investors and/or owner-users with an opportunity to buy a well-located asset with potential to add value through leasing or building upgrade. Property does not include liquor license but one may be available outside of sale.""",USD,4600.0,4600.0,sqft,0.0,2.0,4600.0,0,0.0,0,0,0,0,0,0,MULTI_FAMILY,San Francisco County
31838,94111-2070243426,9,84186,20330,USA,2021-03-25,0,0,Listed for sale,1623369600000.0,17000000.0,647.0,San Francisco,CA,1912,662-668 Clay St,94111.0,-122.40426635742188,37.79474258422852,0,Pyramid Commons is a mixed-use asset consisting of 108 Single-Room Occupancy (SRO) residential hotel rooms and 4 commercial spaces. This high-quality asset allows a new owner to step in and operate a turn-key residential hotel with stable commercial tenants. The largest of the commercial spaces is occupied by the Guatemalan Consulate which is accessed at the rear of the property on Merchant Street. There is approximately 14 years left on their initial lease-term. There is an additional space on Clay Street that can be built out to a fourth retail unit. A large vacant basement takes up the entire footprint of the building and can be utilized by a new or existing commercial tenant. The SRO occupancy rate is currently 53% making this opportunity well-suited for non-profit organizations or operators  that desire flexibility and control over selection of new tenants. This can be purchased with the adjacent mixed-use SRO at 700 Kearny Street.,USD,26268.0,26268.0,sqft,0.0,0.0,26268.0,0,0.0,0,Three Or More,0,0,0,0,MULTI_FAMILY,San Francisco County
31839,94111-331640234,9,84187,20330,USA,2021-03-16,0,0,Listed for sale,1623369600000.0,4800000.0,265.0,San Francisco,CA,1909,646-654 Washington St,94111.0,-122.4030303955078,37.79556655883789,0,We are pleased to present for sale the mixed-use building at 646 Washington St in San Francisco. The subject property is located in the Financial District half block from the Transamerica Pyramid with excellent access to public transportation.  646 Washington St is a 18128 square feet building sitting on a 4560 square foot lot by tax record. In addition the building has a full basement. The ground floor is currently occupied by a seafood restaurant tenant. There are two large offices located on the second and third floors which are accessible by elevator. The building also has 12 SRO rooms. APN is 0195-008. Zoning is CCB.            The subject property presents a great Financial District investment opportunity for professional investors. Virtual tour and marketing statement are available upon request. In person show by appointment only. PEAD-V form is required for setting up the appointment.,USD,18128.0,18128.0,sqft,0.0,0.0,18128.0,0,0.0,0,Three Or More,0,0,0,0,MULTI_FAMILY,San Francisco County
31846,95315-2070613097,9,84458,55438,USA,2021-05-22,0,0,Listed for sale,1621641600000.0,1110800.0,417.0,Delhi,CA,2007,14199 Bradbury Rd,95315.0,-120.74333190917967,37.44707107543945,0,"""Gated Ranch Living at its finest! 14+ ac district irrigation plus a backup shared deep well! Bring the horses plant trees or both! Great pasture-good drainage 2 nice updated homes big sandy roping arena horse barn w/big pens tack room hay+feed storage work shop more! Main home is comfortable w/class- just upgraded w/new granite & a new septic. Open floor plan w/big bedrooms. Visit w/your friends under the shaded porch/trees in the summer or get warm by the fire pit with your warm beverage & watch them rope. 2nd home is an adorable inviting cottage w/a shady patio on the East & Sunny covered porch on the West over looking the arena. After a long day rest your bones w/a nice soak in the hot tub conveniently located just outside the master. This is a good one folks! Very well organized private super area-great schools & 4H program-just 3 miles from hwy 99- lots of potential for great income. Lots of room to work remotely & live the good life! Price is unbelievable! Dont wait""",USD,2665.0,2665.0,Acres,0.0,4.0,0.0,0,0.0,0,0,0,0,0,0,LOT,Merced County
31857,90003-20945979,9,84821,12447,USA,2021-07-08,0,0,Listed for sale,1625702400000.0,534900.0,196.0,Los Angeles,CA,1908,329 W 74th St,90003.0,-118.2793960571289,33.973007202148445,0,Great potential! Currently legally a 3/2 (1 bath unpermitted) SFR but has a 1/1 2nd unit built in 2019 that is 95% completed (pandemic halted the work)  When finished it will be a legal 2 units. This is a great opportunity for an investor or a family that wants to finish the work and make $$. Both will be vacated at close of escrow.,USD,2724.0,2724.0,sqft,0.0,0.0,2724.0,0,0.0,0,One,0,0,0,0,MULTI_FAMILY,Los Angeles County
31859,90002-2082140822,9,84823,396053,USA,2021-07-08,0,0,Listed for sale,1625702400000.0,850000.0,389.0,Los Angeles,CA,1944,9626 Juniper St,90002.0,-118.2325668334961,33.94852828979492,0,Investment opportunity with 7% CAP rate. 4 rental units fully occupied with long term tenants. Each unit is 2 bed/1 bath with individual electric and gas meter. Interior was totaled remodeled in 2015 with laminate flooring granite countertop and new bathroom. Current rent is $5700/month. Long term stable rent with low maintenance. Please DO NOT DISTURB tenant. Drive by only.,USD,2184.0,2184.0,sqft,0.0,0.0,2184.0,0,0.0,0,One,0,0,0,0,MULTI_FAMILY,Los Angeles County
31872,95822-25804147,9,84861,20288,USA,2021-07-09,0,0,Listed for sale,1625788800000.0,649000.0,308.0,Sacramento,CA,1960,1450 Campbell Ln,95822.0,-121.50686645507812,38.52568435668945,0,This 2108 square foot multi family home has 2 bedrooms and 0.0 bathrooms. This home is located at 1450 Campbell Ln Sacramento CA 95822.,USD,2108.0,2108.0,Acres,0.0,2.0,0.0,1,0.0,0,0,0,0,0,0,MULTI_FAMILY,Sacramento County
31916,90731-21312644,9,86409,12447,USA,2021-07-12,0,0,Listed for sale,1626048000000.0,1228000.0,304.0,San Pedro,CA,1974,1026 W 26th St,90731.0,-118.29975128173828,33.72091293334961,0,"Extroadinary opportunity to own income property located in the highly desireable ""Palisades"" area in San Pedro.  First time on market since 1984!  Immaculate pride of ownership.  This investment property is for the descriminating owner/occupant or investor.  Rented since 2010 the downstair 3 bd 2 ba unit can be used as the owners unit is approx. 1600 Sq.Ft. (buyer to verify) spacious living rm w/laminate flooring nice sized kitchen w/eating area tile counter tops & laminate flooring family rm w/laminate flooring & its own private patio.  3 bd all carpeted includes a master suite & full master full ba.  Another full ba in the hallway.  This unit has direct access to a 1 car garage w/alley access & full laundry hookup & a1 car parking space on the driveway in front of garage.  Rented since 2010 the upper front unit is approx. 925 Sq.Ft. (buyer to verify) large spacious living rm w/a  open air balcony & partial ocean view. The kitchen w/vinyl flooring & eating area.  In the hallway there is a full ba w/tile floors newer vanity sink & granite countertops.  2 bd w/carpeting includes a master suite & master ba.  1 car designated garage w/alley access water heater & a parking space on the driveway in front of the garage. Rented since 2020 the 2nd upper rear unit is approx. 925 Sq.Ft. (buyer to verify) remodeled approx. 2 yrs ago w/large living rm laminate flooring remodeled kitchen & eating area w/granite counter tops tile floors & opens out to a private balcony.  Full ba in the hallway w/newer vanity & cultured stone counter tops. 2 bd include master bd & 3/4 master ba.  1 car designated garage w/alley access water heater & a parking space on the driveway in front of garage. Building amenities: Coin operated laundry room shared by the 2 upstairs units.  Separate electrical meters for each unit.  1 water meter for entire building which owner pays for the water that averages $210.00 per month.  Radiant heating in all units except for downstair 3 bedroom unit which has partial radiant heating & wall heaters. 1 car garage w/1 tandem space per unit. Upgrades:  Repiped w/PEX water piping in 2018.  New vinyl windows & sliders throught building in 2013.  New front exterior pavers & low maintenance landscaping done in 2019. This prime neighborhood is centrally located with just a few blocks away from Pt. Fermin park Korean Bell Cabrillo Beach & Royal Palms.  Close to shops restaurants schools banks hospital and minutes away from the 110 freeway.",USD,4038.0,4038.0,sqft,0.0,0.0,4038.0,1,3.0,1,Two,0,0,0,0,MULTI_FAMILY,Los Angeles County
